1_PB PB,1_PB PP,2_PB PB,2_PB PP,3 PB,3 PP,3_PB PB,3_PB PP,4 PB,4 PP,4_PB PB,4_PB PP,5 PB,5 PP,5_PB PB,PB_Only PB,PB_Only PP,pb_winners,pp_winners,state_abbr,states,total_winners,date_format
847,108,102,16,226,36,5,3,4,0,0,0,0,0,0,2023,367,3207,530,NH,New Hampshire,3737,2013-07-10
5479,591,780,86,1460,151,46,6,33,3,0,1,0,0,0,12659,1485,20457,2323,NJ,New Jersey,22780,2013-07-10
726,194,106,29,213,63,4,3,4,0,0,0,0,0,0,1577,408,2630,697,NM,New Mexico,3327,2013-07-10
9356,666,1372,96,2502,187,81,3,46,3,1,0,1,0,0,21134,1687,34493,2642,NY,New York,37135,2013-07-10
2882,1087,418,155,829,313,30,9,16,8,0,0,0,0,0,6406,2461,10581,4033,NC,North Carolina,14614,2013-07-10
166,161,32,20,58,36,0,0,0,0,0,0,0,0,0,385,323,641,540,ND,North Dakota,1181,2013-07-10
2452,580,335,92,683,181,12,5,15,2,0,0,0,0,0,5491,1435,8988,2295,OH,Ohio,11283,2013-07-10
815,577,120,71,233,168,5,1,3,6,0,1,0,0,0,1662,1263,2838,2087,OK,Oklahoma,4925,2013-07-10
1005,233,147,34,285,65,9,1,6,1,0,0,0,0,0,2173,527,3625,861,OR,Oregon,4486,2013-07-10
6043,1584,849,221,1636,427,59,13,31,8,0,0,0,0,0,12952,3619,21570,5872,PA,Pennsylvania,27442,2013-07-10
679,161,88,20,168,46,7,1,1,1,0,0,0,0,0,1669,397,2612,626,RI,Rhode Island,3238,2013-07-10
1369,918,191,138,394,265,14,6,7,5,1,0,0,0,0,2963,2093,4939,3425,SC,South Carolina,8364,2013-07-10
394,89,59,13,114,28,2,0,4,1,0,0,0,0,0,841,225,1414,356,SD,South Dakota,1770,2013-07-10
1858,743,269,84,503,175,17,15,9,3,0,0,0,0,0,4098,1535,6754,2555,TN,Tennessee,9309,2013-07-10
4648,1572,672,201,1244,430,45,17,28,12,0,0,0,0,0,10515,3584,17152,5816,TX,Texas,22968,2013-07-10
152,88,23,10,57,30,1,2,0,0,0,0,0,0,0,371,242,604,372,VT,Vermont,976,2013-07-10
22,58,6,6,4,13,0,1,0,0,0,0,0,0,0,65,114,97,192,VI,Virgin Islands,289,2013-07-10
2692,442,391,61,720,136,14,3,14,3,0,0,0,0,0,5924,1085,9755,1730,VA,Virginia,11485,2013-07-10
1545,153,211,20,499,37,14,0,7,0,0,0,0,0,0,3419,307,5695,517,WA,Washington,6212,2013-07-10
1010,146,140,19,266,37,4,2,3,0,0,0,0,0,0,2119,332,3542,536,WV,West Virginia,4078,2013-07-10
2059,326,303,37,603,96,20,4,13,2,1,0,0,0,0,4719,918,7718,1383,WI,Wisconsin,9101,2013-07-10
3270,388,471,53,858,93,30,3,17,2,1,0,0,0,0,6530,743,11177,1282,AZ,Arizona,12459,2013-07-06
647,481,108,70,168,136,8,4,5,3,1,0,0,0,0,1314,970,2251,1664,AR,Arkansas,3915,2013-07-06
16864,0,2670,0,4376,0,143,0,82,0,1,0,0,0,0,33474,0,57610,0,CA,California,57610,2013-07-06
1490,1134,225,151,385,282,10,9,8,7,0,0,0,0,0,3035,2329,5153,3912,CO,Colorado,9065,2013-07-06
1767,670,273,105,398,162,21,3,5,1,0,0,0,0,0,3605,1390,6069,2331,CT,Connecticut,8400,2013-07-06
802,122,117,19,195,26,9,1,4,0,0,0,0,0,0,1619,245,2746,413,DE,Delaware,3159,2013-07-06
357,62,45,7,98,17,2,0,1,0,0,0,0,0,0,746,143,1249,229,DC,Dist. of Columbia,1478,2013-07-06
15190,3786,2253,551,3522,895,140,33,50,11,1,0,0,0,0,31250,8288,52406,13564,FL,Florida,65970,2013-07-06
3832,432,594,59,1031,124,35,0,22,2,1,0,0,0,0,7669,843,13184,1460,GA,Georgia,14644,2013-07-06
1127,229,153,29,290,66,6,0,7,0,0,0,0,0,0,2251,454,3834,778,ID,Idaho,4612,2013-07-06
4031,587,617,103,1086,165,31,4,24,0,0,0,0,0,0,7894,1135,13683,1994,IL,Illinois,15677,2013-07-06
2914,678,454,109,828,179,23,5,19,4,0,0,0,0,0,5926,1421,10164,2396,IN,Indiana,12560,2013-07-06
1387,518,175,68,360,128,17,4,6,1,0,0,0,0,0,2912,991,4857,1710,IA,Iowa,6567,2013-07-06
1282,140,174,15,345,47,10,2,7,0,0,0,0,0,0,2574,317,4392,521,KS,Kansas,4913,2013-07-06
2625,341,415,63,703,84,20,5,12,0,0,0,0,0,0,5318,744,9093,1237,KY,Kentucky,10330,2013-07-06
2988,766,476,120,822,197,29,4,14,1,0,0,1,0,0,5941,1529,10271,2617,LA,Louisiana,12888,2013-07-06
472,356,56,47,122,74,3,1,0,1,0,0,0,0,0,891,649,1544,1128,ME,Maine,2672,2013-07-06
2890,387,431,60,798,113,27,2,16,2,0,0,0,0,0,6064,750,10226,1314,MD,Maryland,11540,2013-07-06
2440,334,389,42,599,80,20,6,16,1,0,0,0,0,0,4906,647,8370,1110,MA,Massachusetts,9480,2013-07-06
3315,375,494,63,863,89,30,4,14,4,1,0,0,0,0,6696,807,11413,1342,MI,Michigan,12755,2013-07-06
2234,215,350,29,652,54,20,2,11,1,0,0,0,0,0,4613,398,7880,699,MN,Minnesota,8579,2013-07-06
3134,251,470,45,919,66,20,4,13,1,2,0,1,0,0,6497,543,11056,910,MO,Missouri,11966,2013-07-06
363,174,53,19,103,45,3,5,3,2,0,0,0,0,0,763,327,1288,572,MT,Montana,1860,2013-07-06
1084,209,170,28,308,46,8,1,2,3,0,0,0,0,0,2289,444,3861,731,NE,Nebraska,4592,2013-07-06
1072,157,151,29,245,39,9,1,4,1,0,0,0,0,0,2157,344,3638,571,NH,New Hampshire,4209,2013-07-06
4952,641,796,86,1414,176,42,9,29,2,0,0,0,0,0,10283,1290,17516,2204,NJ,New Jersey,19720,2013-07-06
857,242,137,43,260,56,7,6,3,2,0,0,0,0,0,1796,465,3060,814,NM,New Mexico,3874,2013-07-06
9110,775,1408,131,2585,178,84,5,46,3,2,0,0,0,0,18058,1499,31293,2591,NY,New York,33884,2013-07-06
3930,1581,604,256,963,304,26,11,18,10,2,0,0,0,0,8104,3135,13647,5297,NC,North Carolina,18944,2013-07-06
195,159,22,25,40,52,0,0,1,0,0,0,0,0,0,337,315,595,551,ND,North Dakota,1146,2013-07-06
2709,740,445,122,710,207,31,6,15,2,0,0,0,0,0,5532,1570,9442,2647,OH,Ohio,12089,2013-07-06
1042,780,168,125,270,179,7,6,4,3,0,0,0,0,0,2076,1579,3567,2672,OK,Oklahoma,6239,2013-07-06
1000,277,152,54,298,84,11,3,7,1,1,0,0,0,0,1942,615,3411,1034,OR,Oregon,4445,2013-07-06
6511,1831,984,282,1678,473,67,19,34,8,0,0,0,0,0,13169,3870,22443,6483,PA,Pennsylvania,28926,2013-07-06
831,214,139,27,217,54,11,0,9,2,0,0,0,0,0,1779,451,2986,748,RI,Rhode Island,3734,2013-07-06
1816,1266,243,199,471,337,15,11,10,5,0,0,0,0,0,3685,2718,6240,4536,SC,South Carolina,10776,2013-07-06
402,123,68,16,113,30,6,2,2,0,0,0,0,0,0,912,257,1503,428,SD,South Dakota,1931,2013-07-06
2416,1039,392,138,665,237,13,9,12,4,0,0,0,0,0,5156,2076,8654,3503,TN,Tennessee,12157,2013-07-06
5556,1938,828,279,1398,516,57,16,26,15,1,0,0,0,0,11075,3950,18941,6714,TX,Texas,25655,2013-07-06
187,108,23,22,53,43,0,2,1,1,0,0,0,0,0,390,244,654,420,VT,Vermont,1074,2013-07-06
33,67,3,8,14,22,0,0,0,1,0,0,0,0,0,82,133,132,231,VI,Virgin Islands,363,2013-07-06
3071,562,471,91,744,140,30,8,13,6,1,0,0,0,0,6288,1194,10618,2001,VA,Virginia,12619,2013-07-06
1431,186,244,26,381,30,14,4,3,2,0,0,0,0,0,2850,340,4923,588,WA,Washington,5511,2013-07-06
1147,192,161,33,312,36,8,0,6,1,0,0,0,0,0,2429,375,4063,637,WV,West Virginia,4700,2013-07-06
2473,420,359,66,650,121,21,2,12,3,0,0,0,0,0,4801,889,8316,1501,WI,Wisconsin,9817,2013-07-06
2937,342,465,49,901,106,22,3,7,1,0,0,0,0,0,5592,574,9924,1075,AZ,Arizona,10999,2013-07-03
510,399,80,72,162,131,3,3,2,1,0,0,0,0,0,996,791,1753,1397,AR,Arkansas,3150,2013-07-03
16271,0,2589,0,4937,0,157,0,85,0,5,0,0,0,0,31560,0,55604,0,CA,California,55604,2013-07-03
1289,962,201,156,402,306,6,8,3,5,0,0,0,0,0,2445,1910,4346,3347,CO,Colorado,7693,2013-07-03
1585,643,269,117,483,218,7,4,6,4,1,0,0,0,0,3122,1216,5473,2202,CT,Connecticut,7675,2013-07-03
693,103,114,19,229,33,6,1,1,0,0,0,0,0,0,1317,215,2360,371,DE,Delaware,2731,2013-07-03
446,67,76,15,120,23,0,0,1,1,0,0,0,0,0,799,135,1442,241,DC,Dist. of Columbia,1683,2013-07-03
11867,3238,1892,463,3470,914,98,34,75,11,2,2,0,1,0,22866,6307,40270,10970,FL,Florida,51240,2013-07-03
3390,401,546,56,1026,112,43,6,17,3,0,0,0,0,0,6578,677,11600,1255,GA,Georgia,12855,2013-07-03
940,178,150,30,307,63,8,2,8,4,0,0,0,0,0,1881,357,3294,634,ID,Idaho,3928,2013-07-03
3812,595,593,112,1199,195,39,11,35,2,0,0,0,0,0,7557,1158,13235,2073,IL,Illinois,15308,2013-07-03
2410,570,355,85,746,184,26,3,16,7,0,0,0,0,0,4727,1102,8280,1951,IN,Indiana,10231,2013-07-03
1232,440,209,73,416,121,15,4,4,0,0,0,0,0,0,2353,833,4229,1471,IA,Iowa,5700,2013-07-03
1095,138,167,26,338,43,13,1,6,0,1,0,0,0,0,2117,214,3737,422,KS,Kansas,4159,2013-07-03
2268,327,396,50,710,98,21,1,11,2,0,0,1,0,0,4395,621,7802,1099,KY,Kentucky,8901,2013-07-03
2454,626,395,104,740,193,13,2,13,6,1,0,0,0,0,4787,1226,8403,2157,LA,Louisiana,10560,2013-07-03
395,325,76,47,113,100,4,5,1,3,0,0,0,0,0,783,608,1372,1088,ME,Maine,2460,2013-07-03
2742,336,387,51,734,94,24,3,12,3,0,0,1,0,0,5120,607,9020,1094,MD,Maryland,10114,2013-07-03
2492,314,392,49,731,90,19,4,18,0,0,0,0,0,0,4819,604,8471,1061,MA,Massachusetts,9532,2013-07-03
3203,406,539,53,997,121,24,2,23,2,1,1,0,0,0,6164,722,10951,1307,MI,Michigan,12258,2013-07-03
2235,172,331,29,692,58,18,1,15,0,1,0,0,0,0,3960,340,7252,600,MN,Minnesota,7852,2013-07-03
2992,234,490,38,897,84,27,0,21,2,0,0,0,0,0,5805,449,10232,807,MO,Missouri,11039,2013-07-03
401,163,47,26,102,63,4,1,1,1,0,0,0,0,0,702,312,1257,566,MT,Montana,1823,2013-07-03
1065,194,183,29,324,51,11,2,11,1,0,0,0,0,0,2089,382,3683,659,NE,Nebraska,4342,2013-07-03
1007,151,153,20,262,45,5,3,4,1,0,0,0,0,0,1906,268,3337,488,NH,New Hampshire,3825,2013-07-03
5308,581,851,94,1640,192,46,7,32,2,0,0,0,0,0,10319,1176,18196,2052,NJ,New Jersey,20248,2013-07-03
808,210,122,25,241,53,10,2,2,1,0,0,0,0,0,1509,334,2692,625,NM,New Mexico,3317,2013-07-03
9236,822,1458,133,2799,220,75,12,55,4,1,0,0,0,0,18074,1404,31698,2595,NY,New York,34293,2013-07-03
3322,1246,528,200,904,393,25,16,16,15,0,0,0,0,0,6199,2482,10994,4352,NC,North Carolina,15346,2013-07-03
162,151,23,22,59,50,2,0,1,2,0,0,0,0,0,319,276,566,501,ND,North Dakota,1067,2013-07-03
2402,709,390,105,721,199,21,2,10,5,1,0,0,0,0,4711,1309,8256,2329,OH,Ohio,10585,2013-07-03
790,654,129,99,249,193,7,8,6,5,0,0,0,0,0,1547,1198,2728,2157,OK,Oklahoma,4885,2013-07-03
908,263,140,35,313,75,11,1,7,0,0,0,0,0,0,1746,468,3125,842,OR,Oregon,3967,2013-07-03
5951,1667,942,267,1831,514,40,20,32,3,1,0,0,0,0,11251,3209,20048,5680,PA,Pennsylvania,25728,2013-07-03
750,219,134,34,230,54,6,0,2,1,0,0,0,0,0,1543,402,2665,710,RI,Rhode Island,3375,2013-07-03
1531,1012,233,181,455,331,16,15,7,8,0,0,0,0,0,2843,2000,5085,3547,SC,South Carolina,8632,2013-07-03
410,128,79,12,111,28,5,0,3,1,1,0,0,0,0,813,244,1422,413,SD,South Dakota,1835,2013-07-03
1988,759,318,123,606,249,19,7,9,5,0,0,0,0,0,3850,1517,6790,2660,TN,Tennessee,9450,2013-07-03
4521,1664,709,275,1374,503,46,12,26,7,1,1,0,0,0,9028,3144,15705,5606,TX,Texas,21311,2013-07-03
192,103,31,23,48,32,1,1,0,2,0,0,0,0,0,336,209,608,370,VT,Vermont,978,2013-07-03
35,56,6,6,7,17,0,1,0,0,0,0,0,0,0,61,105,109,185,VI,Virgin Islands,294,2013-07-03
2843,502,451,90,825,189,20,6,14,2,0,0,0,0,0,5320,1066,9473,1855,VA,Virginia,11328,2013-07-03
1341,133,209,29,391,43,13,0,7,0,0,0,0,0,0,2584,270,4545,475,WA,Washington,5020,2013-07-03
1021,156,166,27,305,50,8,2,1,1,0,0,0,0,0,1949,292,3450,528,WV,West Virginia,3978,2013-07-03
2228,419,387,56,660,131,25,1,8,1,1,0,0,0,0,4230,728,7539,1336,WI,Wisconsin,8875,2013-07-03
2866,353,464,52,865,98,20,2,15,2,0,0,0,0,0,6084,652,10314,1159,AZ,Arizona,11473,2013-06-29
592,434,75,56,177,138,8,7,5,0,0,0,0,0,0,1162,910,2019,1545,AR,Arkansas,3564,2013-06-29
15533,0,2295,0,4553,0,108,0,87,0,1,0,0,0,0,31891,0,54468,0,CA,California,54468,2013-06-29
1269,923,205,158,407,306,12,9,9,5,0,0,0,0,0,2620,1977,4522,3378,CO,Colorado,7900,2013-06-29
1644,659,239,83,461,173,17,4,9,4,0,0,0,0,0,3145,1268,5515,2191,CT,Connecticut,7706,2013-06-29
715,99,111,15,209,33,3,0,0,1,0,0,0,0,0,1439,198,2477,346,DE,Delaware,2823,2013-06-29
382,51,54,17,110,12,2,1,0,0,0,0,0,0,0,842,142,1390,223,DC,Dist. of Columbia,1613,2013-06-29
12339,3193,1980,487,3622,933,106,21,71,19,0,0,0,0,0,24735,6297,42853,10950,FL,Florida,53803,2013-06-29
3662,353,533,56,1017,106,20,4,16,3,0,0,0,0,0,7581,799,12829,1321,GA,Georgia,14150,2013-06-29
977,192,139,26,240,65,6,0,1,2,0,0,0,0,0,1867,362,3230,647,ID,Idaho,3877,2013-06-29
3760,504,566,93,1160,160,29,2,21,1,0,0,0,0,0,7576,1073,13112,1833,IL,Illinois,14945,2013-06-29
2757,575,407,87,838,188,19,6,14,6,0,0,0,0,0,5320,1196,9355,2058,IN,Indiana,11413,2013-06-29
1252,429,231,70,389,132,8,2,8,0,1,0,0,0,0,2523,963,4412,1596,IA,Iowa,6008,2013-06-29
1144,125,182,27,336,37,8,1,5,2,0,0,0,0,0,2284,263,3959,455,KS,Kansas,4414,2013-06-29
2508,283,379,47,765,86,24,3,12,0,0,0,0,0,0,5013,643,8701,1062,KY,Kentucky,9763,2013-06-29
2618,677,435,112,767,189,23,8,10,5,0,0,1,0,0,5460,1394,9314,2385,LA,Louisiana,11699,2013-06-29
431,337,67,55,146,109,3,3,1,3,0,0,0,0,0,866,713,1514,1220,ME,Maine,2734,2013-06-29
2620,343,436,47,804,99,21,3,16,1,0,0,0,0,0,5378,682,9275,1175,MD,Maryland,10450,2013-06-29
2302,266,376,48,655,61,19,3,11,0,0,0,0,0,0,4644,547,8007,925,MA,Massachusetts,8932,2013-06-29
3055,352,447,43,935,86,24,0,21,4,0,0,0,0,0,6088,662,10570,1147,MI,Michigan,11717,2013-06-29
2007,171,376,25,666,44,14,3,10,2,0,0,0,0,0,4125,292,7198,537,MN,Minnesota,7735,2013-06-29
2976,233,481,37,893,54,28,3,8,2,0,0,0,0,0,6191,451,10577,780,MO,Missouri,11357,2013-06-29
349,172,41,24,113,50,2,0,1,2,0,0,0,0,0,686,321,1192,569,MT,Montana,1761,2013-06-29
976,167,161,24,271,57,17,2,1,0,0,0,0,0,0,2114,366,3540,616,NE,Nebraska,4156,2013-06-29
1072,142,128,27,290,41,9,0,5,0,0,0,0,0,0,1900,249,3404,459,NH,New Hampshire,3863,2013-06-29
5034,574,774,84,1479,172,47,5,18,2,1,0,0,0,0,10252,1114,17605,1951,NJ,New Jersey,19556,2013-06-29
833,182,122,28,232,59,10,2,6,1,0,0,0,0,0,1639,470,2842,742,NM,New Mexico,3584,2013-06-29
9262,694,1398,116,2540,197,86,4,51,4,1,0,0,0,0,18698,1452,32036,2467,NY,New York,34503,2013-06-29
3317,1227,460,203,951,352,15,12,13,8,0,1,0,0,0,6552,2456,11308,4259,NC,North Carolina,15567,2013-06-29
170,169,24,25,47,45,1,4,1,0,0,0,0,0,0,329,305,572,548,ND,North Dakota,1120,2013-06-29
2506,696,374,109,741,210,22,5,12,3,0,0,0,0,0,5265,1458,8920,2481,OH,Ohio,11401,2013-06-29
832,657,135,103,225,195,2,8,1,5,0,0,0,0,0,1702,1319,2897,2287,OK,Oklahoma,5184,2013-06-29
929,265,150,27,280,70,6,0,4,0,0,0,0,0,0,1754,463,3123,825,OR,Oregon,3948,2013-06-29
5756,1681,843,269,1734,488,47,9,31,9,1,0,0,0,0,11753,3388,20165,5844,PA,Pennsylvania,26009,2013-06-29
824,164,130,31,240,42,7,2,2,1,0,0,0,0,0,1637,381,2840,621,RI,Rhode Island,3461,2013-06-29
1511,1095,229,150,445,337,11,8,13,7,0,1,0,0,0,3140,2325,5349,3923,SC,South Carolina,9272,2013-06-29
384,112,66,13,111,27,1,2,2,1,0,0,0,0,0,748,223,1312,378,SD,South Dakota,1690,2013-06-29
2102,847,307,132,646,229,15,6,7,3,0,0,0,0,0,4323,1689,7400,2906,TN,Tennessee,10306,2013-06-29
4742,1682,734,229,1360,508,41,17,26,6,0,0,0,0,0,9608,3388,16511,5830,TX,Texas,22341,2013-06-29
143,92,30,6,41,43,3,1,1,1,0,0,0,0,0,330,244,548,387,VT,Vermont,935,2013-06-29
26,71,6,17,4,22,0,0,0,1,0,0,0,0,0,60,141,96,252,VI,Virgin Islands,348,2013-06-29
2798,504,431,95,750,162,20,4,18,5,1,0,0,0,0,5550,1008,9568,1778,VA,Virginia,11346,2013-06-29
1259,147,190,30,364,38,10,1,8,1,0,0,0,0,0,2527,310,4358,527,WA,Washington,4885,2013-06-29
1078,147,174,27,278,41,8,0,0,2,0,0,0,0,0,2103,354,3641,571,WV,West Virginia,4212,2013-06-29
2253,395,296,63,676,125,26,5,7,0,0,0,0,0,0,4590,838,7848,1426,WI,Wisconsin,9274,2013-06-29
2676,312,434,47,761,143,24,3,11,2,1,0,1,0,0,5513,645,9421,1152,AZ,Arizona,10573,2013-06-26
461,361,69,70,145,94,5,5,1,1,1,0,0,0,0,971,752,1653,1283,AR,Arkansas,2936,2013-06-26
13708,0,2094,0,4368,0,111,0,58,0,4,0,0,0,0,27742,0,48085,0,CA,California,48085,2013-06-26
1165,878,164,147,341,239,10,10,6,6,0,0,0,0,0,2372,1789,4058,3069,CO,Colorado,7127,2013-06-26
1504,635,216,85,390,173,13,6,8,5,1,0,0,0,0,3004,1252,5136,2156,CT,Connecticut,7292,2013-06-26
597,81,86,20,181,34,4,1,1,0,0,0,0,0,0,1194,215,2063,351,DE,Delaware,2414,2013-06-26
386,57,62,10,107,12,1,1,0,0,0,0,0,0,0,759,125,1315,205,DC,Dist. of Columbia,1520,2013-06-26
10544,2948,1551,461,3106,827,90,18,60,5,2,0,1,0,0,21043,5667,36397,9926,FL,Florida,46323,2013-06-26
2866,327,458,53,802,90,25,1,14,0,0,0,0,0,0,5788,623,9953,1094,GA,Georgia,11047,2013-06-26
887,178,128,26,268,51,10,1,3,1,0,0,0,0,0,1828,397,3124,654,ID,Idaho,3778,2013-06-26
3327,494,495,87,967,123,25,0,15,4,1,0,0,0,0,6675,1002,11505,1710,IL,Illinois,13215,2013-06-26
2155,531,320,79,623,148,16,3,12,3,0,0,0,0,0,4314,1060,7440,1824,IN,Indiana,9264,2013-06-26
1125,387,180,64,333,127,8,4,13,3,0,0,0,0,0,2209,824,3868,1409,IA,Iowa,5277,2013-06-26
1015,131,167,27,260,33,9,2,7,1,0,0,0,0,0,2024,257,3482,451,KS,Kansas,3933,2013-06-26
2108,265,296,48,638,64,30,2,8,3,1,0,0,0,0,4164,512,7245,894,KY,Kentucky,8139,2013-06-26
2252,559,347,96,585,142,12,6,16,0,0,0,0,0,0,4513,1157,7725,1960,LA,Louisiana,9685,2013-06-26
363,294,55,40,120,90,2,4,2,1,0,0,0,0,0,743,591,1285,1020,ME,Maine,2305,2013-06-26
2341,290,388,50,732,84,22,3,14,0,0,0,0,0,0,4591,589,8088,1016,MD,Maryland,9104,2013-06-26
2214,298,344,43,597,55,13,2,17,1,0,0,0,0,0,4505,498,7690,897,MA,Massachusetts,8587,2013-06-26
2719,344,416,54,775,91,23,3,19,2,0,0,0,0,0,5550,652,9502,1146,MI,Michigan,10648,2013-06-26
1788,146,264,27,546,44,20,2,9,1,0,0,0,0,0,3742,298,6369,518,MN,Minnesota,6887,2013-06-26
2802,230,420,42,821,61,19,2,21,1,1,0,0,0,0,5684,480,9768,816,MO,Missouri,10584,2013-06-26
332,153,52,20,96,40,1,0,2,1,0,0,0,0,0,667,323,1150,537,MT,Montana,1687,2013-06-26
976,198,145,33,298,48,7,0,2,1,0,0,0,0,0,2007,386,3435,666,NE,Nebraska,4101,2013-06-26
833,144,113,24,215,29,6,3,5,0,1,0,0,0,0,1745,292,2918,492,NH,New Hampshire,3410,2013-06-26
4751,575,733,95,1262,147,41,3,22,3,1,0,0,0,0,9744,1199,16554,2022,NJ,New Jersey,18576,2013-06-26
751,179,109,38,212,30,5,1,9,1,0,0,0,0,0,1482,378,2568,627,NM,New Mexico,3195,2013-06-26
8230,693,1252,128,2302,155,62,7,33,2,0,0,0,0,0,16406,1280,28285,2265,NY,New York,30550,2013-06-26
2721,1056,401,149,776,290,29,7,10,7,1,0,0,0,0,5280,2138,9218,3647,NC,North Carolina,12865,2013-06-26
150,161,28,31,52,49,2,2,0,1,0,0,0,0,0,321,300,553,544,ND,North Dakota,1097,2013-06-26
2258,623,343,110,608,172,19,5,17,2,1,0,0,0,0,4692,1314,7938,2226,OH,Ohio,10164,2013-06-26
761,557,116,81,221,174,11,4,3,3,0,0,0,0,0,1433,1129,2545,1948,OK,Oklahoma,4493,2013-06-26
1158,287,187,55,334,87,6,2,6,0,0,0,0,0,0,2267,583,3958,1014,OR,Oregon,4972,2013-06-26
4959,1458,836,224,1435,387,38,15,29,9,2,0,0,0,0,9986,2923,17285,5016,PA,Pennsylvania,22301,2013-06-26
723,168,112,35,184,45,7,1,0,1,0,0,0,0,0,1421,376,2447,626,RI,Rhode Island,3073,2013-06-26
1243,871,199,136,347,279,14,7,5,5,0,1,0,0,0,2563,1796,4371,3095,SC,South Carolina,7466,2013-06-26
343,111,70,21,110,26,1,2,2,0,0,0,0,0,0,737,231,1263,391,SD,South Dakota,1654,2013-06-26
1798,706,294,124,526,204,18,7,12,3,0,0,0,0,0,3635,1413,6283,2457,TN,Tennessee,8740,2013-06-26
4276,1621,637,241,1183,430,29,16,18,10,1,0,0,0,0,8488,3379,14632,5697,TX,Texas,20329,2013-06-26
135,92,25,18,40,23,2,1,1,0,0,1,0,0,0,313,204,516,339,VT,Vermont,855,2013-06-26
24,38,4,7,3,12,0,0,0,0,0,0,0,0,0,47,86,78,143,VI,Virgin Islands,221,2013-06-26
2381,452,330,51,652,138,18,4,13,1,0,0,0,0,0,4794,862,8188,1508,VA,Virginia,9696,2013-06-26
1151,135,184,27,351,34,12,4,6,2,0,0,0,0,0,2506,317,4210,519,WA,Washington,4729,2013-06-26
910,127,142,22,264,35,8,0,4,0,0,0,0,0,0,1941,280,3269,464,WV,West Virginia,3733,2013-06-26
2080,402,300,58,534,106,21,5,11,5,0,0,0,0,0,3979,754,6925,1330,WI,Wisconsin,8255,2013-06-26
3999,318,598,68,1324,155,42,5,19,3,0,0,0,0,0,8035,810,14017,1359,AZ,Arizona,15376,2013-06-22
812,603,137,85,252,203,10,7,7,2,0,2,0,0,0,1494,1110,2712,2012,AR,Arkansas,4724,2013-06-22
23077,0,3604,0,8495,0,228,0,160,0,5,0,0,0,0,45579,0,81148,0,CA,California,81148,2013-06-22
1898,1287,318,189,640,422,25,18,18,6,1,0,0,0,0,3906,2539,6806,4461,CO,Colorado,11267,2013-06-22
2452,859,432,144,793,303,21,10,11,4,0,0,0,0,0,4861,1627,8570,2947,CT,Connecticut,11517,2013-06-22
1006,119,147,18,315,44,7,2,6,1,0,0,0,0,0,1920,241,3401,425,DE,Delaware,3826,2013-06-22
555,86,79,9,187,30,5,0,4,0,0,0,0,0,0,1038,183,1868,308,DC,Dist. of Columbia,2176,2013-06-22
16239,3827,2568,578,5892,1414,142,33,99,20,2,1,1,0,0,31832,7663,56775,13536,FL,Florida,70311,2013-06-22
5004,427,787,69,1638,157,39,4,31,6,1,1,0,0,0,9738,872,17238,1536,GA,Georgia,18774,2013-06-22
1103,239,177,40,375,85,15,4,13,2,0,0,0,0,0,2319,388,4002,758,ID,Idaho,4760,2013-06-22
5622,735,852,97,1952,266,54,8,28,4,3,0,0,0,0,11402,1446,19913,2556,IL,Illinois,22469,2013-06-22
3599,709,581,104,1186,262,32,8,26,6,1,0,0,0,0,7157,1436,12582,2525,IN,Indiana,15107,2013-06-22
1716,503,257,70,575,188,17,5,13,2,0,0,0,1,0,3467,1090,6045,1859,IA,Iowa,7904,2013-06-22
1500,152,235,26,451,53,20,2,12,1,0,0,0,0,0,3021,318,5239,552,KS,Kansas,5791,2013-06-22
3327,358,482,48,1133,126,25,4,20,1,1,0,0,0,0,6301,725,11289,1262,KY,Kentucky,12551,2013-06-22
3789,836,616,111,1247,327,30,9,21,5,0,0,0,0,0,7495,1645,13198,2933,LA,Louisiana,16131,2013-06-22
539,368,90,66,171,122,4,6,1,4,0,0,0,0,0,1053,796,1858,1362,ME,Maine,3220,2013-06-22
3766,418,571,75,1193,123,33,3,22,6,1,0,0,0,0,7291,817,12877,1442,MD,Maryland,14319,2013-06-22
3455,406,548,59,1169,119,28,3,24,1,0,0,0,0,0,6981,695,12205,1283,MA,Massachusetts,13488,2013-06-22
4997,452,791,60,1590,151,44,5,24,2,0,0,2,0,0,10132,953,17580,1623,MI,Michigan,19203,2013-06-22
2910,190,465,29,953,66,26,3,19,0,0,0,0,0,0,5781,403,10154,691,MN,Minnesota,10845,2013-06-22
4100,272,648,42,1321,108,38,1,29,2,0,0,0,0,0,8163,532,14299,957,MO,Missouri,15256,2013-06-22
367,155,41,27,150,65,3,1,3,1,0,0,0,0,0,830,330,1394,579,MT,Montana,1973,2013-06-22
1386,212,225,39,416,86,14,3,5,2,0,0,0,0,0,2707,454,4753,796,NE,Nebraska,5549,2013-06-22
1272,181,199,28,432,57,8,2,8,2,0,0,0,0,0,2643,342,4562,612,NH,New Hampshire,5174,2013-06-22
8375,831,1420,173,2745,298,94,9,47,4,3,0,0,0,0,16844,1593,29528,2908,NJ,New Jersey,32436,2013-06-22
1107,257,178,33,416,102,6,3,5,1,0,0,0,0,0,2169,494,3881,890,NM,New Mexico,4771,2013-06-22
16006,921,2386,173,5547,348,150,4,94,10,4,0,0,0,0,31645,1935,55832,3391,NY,New York,59223,2013-06-22
